Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
849,7,2015-07-26,0,0,0,0,0,1
875,7,2015-07-26,0,0,0,0,0,0
881,7,2015-07-26,0,0,0,0,0,0
895,7,2015-07-26,0,0,0,0,0,0
897,7,2015-07-26,0,0,0,0,0,0
903,7,2015-07-26,0,0,0,0,0,0
904,7,2015-07-26,0,0,0,0,0,0
936,7,2015-07-26,0,0,0,0,0,0
951,7,2015-07-26,0,0,0,0,0,0
963,7,2015-07-26,0,0,0,0,0,0
973,7,2015-07-26,0,0,0,0,0,0
983,7,2015-07-26,0,0,0,0,0,0
984,7,2015-07-26,0,0,0,0,0,0
988,7,2015-07-26,0,0,0,0,0,0
993,7,2015-07-26,0,0,0,0,0,0
1020,7,2015-07-26,0,0,0,0,0,0
1029,7,2015-07-26,0,0,0,0,0,0
1041,7,2015-07-26,0,0,0,0,0,0
1046,7,2015-07-26,0,0,0,0,0,0
1067,7,2015-07-26,0,0,0,0,0,0
1070,7,2015-07-26,0,0,0,0,0,1
1088,7,2015-07-26,0,0,0,0,0,0
1097,7,2015-07-26,13307,2710,1,0,0,0
1109,7,2015-07-26,0,0,0,0,0,0
11,6,2015-07-25,4712,642,1,0,0,0
32,6,2015-07-25,2532,308,1,0,0,0
45,6,2015-07-25,5828,474,1,0,0,0
52,6,2015-07-25,6117,442,1,0,0,0
57,6,2015-07-25,6477,635,1,0,0,0
71,6,2015-07-25,5346,480,1,0,0,0
87,6,2015-07-25,3784,516,1,0,0,0
89,6,2015-07-25,4831,461,1,0,0,0
97,6,2015-07-25,4839,433,1,0,0,0
102,6,2015-07-25,3609,516,1,0,0,0
110,6,2015-07-25,3034,418,1,0,0,0
114,6,2015-07-25,4787,529,1,0,0,0
129,6,2015-07-25,7428,1016,1,0,0,0
193,6,2015-07-25,4340,697,1,0,0,0
209,6,2015-07-25,5220,545,1,0,0,0
211,6,2015-07-25,8825,925,1,0,0,0
219,6,2015-07-25,1592,194,1,0,0,0
221,6,2015-07-25,5319,496,1,0,0,0
232,6,2015-07-25,3103,264,1,0,0,0
266,6,2015-07-25,2298,262,1,0,0,0
275,6,2015-07-25,7279,727,1,0,0,0
276,6,2015-07-25,1751,241,1,0,0,0
290,6,2015-07-25,3014,329,1,0,0,0
293,6,2015-07-25,3802,512,1,0,0,0
297,6,2015-07-25,5052,508,1,0,0,0
307,6,2015-07-25,1254,149,1,0,0,0
319,6,2015-07-25,4858,501,1,0,0,0
320,6,2015-07-25,11221,1499,1,0,0,0
324,6,2015-07-25,1588,239,1,0,0,0
333,6,2015-07-25,8274,931,1,0,0,0
347,6,2015-07-25,6025,472,1,0,0,0
355,6,2015-07-25,6327,771,1,0,0,0
356,6,2015-07-25,6895,524,1,0,0,0
362,6,2015-07-25,7797,1032,1,0,0,0
366,6,2015-07-25,2712,269,1,0,0,0
368,6,2015-07-25,9064,663,1,0,0,0
372,6,2015-07-25,7047,598,1,0,0,0
381,6,2015-07-25,4909,452,1,0,0,0
382,6,2015-07-25,5379,500,1,0,0,0
399,6,2015-07-25,5860,532,1,0,0,0
429,6,2015-07-25,5236,428,1,0,0,0
436,6,2015-07-25,3776,461,1,0,0,0
452,6,2015-07-25,2454,224,1,0,0,0
468,6,2015-07-25,7351,880,1,0,0,0
478,6,2015-07-25,4120,455,1,0,0,0
495,6,2015-07-25,4857,393,1,0,0,0
526,6,2015-07-25,7017,1000,1,0,0,0
529,6,2015-07-25,7078,703,1,0,0,0
530,6,2015-07-25,7701,1314,1,0,0,0
540,6,2015-07-25,6964,458,1,0,0,0
546,6,2015-07-25,11008,1431,1,0,0,0
582,6,2015-07-25,4065,516,1,0,0,0
594,6,2015-07-25,2256,249,1,0,0,0
595,6,2015-07-25,11589,1361,1,0,0,0
597,6,2015-07-25,4594,601,1,0,0,0
602,6,2015-07-25,4912,477,1,0,0,0
622,6,2015-07-25,2644,257,1,0,0,0
662,6,2015-07-25,5530,576,1,0,0,1
678,6,2015-07-25,5585,555,1,0,0,0
701,6,2015-07-25,5933,625,1,0,0,0
728,6,2015-07-25,5787,485,1,0,0,0
742,6,2015-07-25,6169,682,1,0,0,0
756,6,2015-07-25,12827,1848,1,0,0,0
766,6,2015-07-25,7203,637,1,0,0,0
782,6,2015-07-25,4767,449,1,0,0,0
783,6,2015-07-25,5346,555,1,0,0,0
793,6,2015-07-25,3340,343,1,0,0,0
799,6,2015-07-25,8083,717,1,0,0,0
811,6,2015-07-25,3385,574,1,0,0,0
812,6,2015-07-25,3241,373,1,0,0,0
815,6,2015-07-25,6555,635,1,0,0,0
823,6,2015-07-25,3242,342,1,0,0,0
825,6,2015-07-25,4936,554,1,0,0,0
831,6,2015-07-25,6419,850,1,0,0,0
843,6,2015-07-25,8338,888,1,0,0,0
845,6,2015-07-25,4822,330,1,0,0,0
849,6,2015-07-25,8204,844,1,0,0,1
875,6,2015-07-25,3406,362,1,0,0,0
881,6,2015-07-25,1842,274,1,0,0,0
895,6,2015-07-25,10099,899,1,0,0,0
897,6,2015-07-25,3848,460,1,0,0,0
903,6,2015-07-25,14310,957,1,0,0,0
904,6,2015-07-25,6189,518,1,0,0,0
936,6,2015-07-25,5005,627,1,0,0,0
951,6,2015-07-25,5561,528,1,0,0,0
963,6,2015-07-25,3813,366,1,0,0,0
973,6,2015-07-25,4134,494,1,0,0,0
983,6,2015-07-25,5439,761,1,0,0,0
984,6,2015-07-25,5479,703,1,0,0,0
988,6,2015-07-25,4838,712,1,0,0,0
993,6,2015-07-25,4995,511,1,0,0,0
1020,6,2015-07-25,9266,1021,1,0,0,0
1029,6,2015-07-25,1729,218,1,0,0,0
1041,6,2015-07-25,5711,572,1,0,0,0
1046,6,2015-07-25,6806,567,1,0,0,0
1067,6,2015-07-25,5089,475,1,0,0,0
1070,6,2015-07-25,7009,875,1,0,0,1
1088,6,2015-07-25,2363,240,1,0,0,0
1097,6,2015-07-25,7800,1996,1,0,0,0
1109,6,2015-07-25,3731,325,1,0,0,0
11,5,2015-07-24,6192,869,1,0,0,1
32,5,2015-07-24,3416,436,1,0,0,0
45,5,2015-07-24,4906,365,1,0,0,0
52,5,2015-07-24,5988,426,1,0,0,0
57,5,2015-07-24,7140,711,1,0,0,1
71,5,2015-07-24,6642,650,1,0,0,1
87,5,2015-07-24,4541,623,1,0,0,1
89,5,2015-07-24,5870,651,1,0,0,0
97,5,2015-07-24,6231,609,1,0,0,1
102,5,2015-07-24,4998,734,1,0,0,1
110,5,2015-07-24,4149,497,1,0,0,1
114,5,2015-07-24,4670,525,1,0,0,1
129,5,2015-07-24,7293,1070,1,0,0,0
193,5,2015-07-24,3777,585,1,0,0,0
209,5,2015-07-24,5650,614,1,0,0,1
211,5,2015-07-24,10721,1267,1,0,0,1
219,5,2015-07-24,3510,409,1,0,0,1
221,5,2015-07-24,5506,556,1,0,0,1
232,5,2015-07-24,4113,354,1,0,0,1
266,5,2015-07-24,3716,437,1,0,0,1
275,5,2015-07-24,5383,621,1,0,0,0
276,5,2015-07-24,3256,454,1,0,0,1
290,5,2015-07-24,5471,576,1,0,0,1
293,5,2015-07-24,4826,638,1,0,0,1
297,5,2015-07-24,6427,654,1,0,0,0
307,5,2015-07-24,2040,263,1,0,0,1
319,5,2015-07-24,7044,780,1,0,0,1
320,5,2015-07-24,12308,1732,1,0,0,1
324,5,2015-07-24,4088,545,1,0,0,1
333,5,2015-07-24,7773,1076,1,0,0,1
347,5,2015-07-24,5255,416,1,0,0,0
355,5,2015-07-24,7820,952,1,0,0,1
356,5,2015-07-24,5627,448,1,0,0,0
362,5,2015-07-24,7635,1080,1,0,0,0
366,5,2015-07-24,4831,503,1,0,0,1
368,5,2015-07-24,7140,566,1,0,0,0
372,5,2015-07-24,6908,652,1,0,0,1
381,5,2015-07-24,7623,799,1,0,0,1
382,5,2015-07-24,7461,633,1,0,0,1
399,5,2015-07-24,4687,506,1,0,0,0
429,5,2015-07-24,4962,428,1,0,0,0
436,5,2015-07-24,4748,555,1,0,0,1
452,5,2015-07-24,3817,428,1,0,0,1
468,5,2015-07-24,4750,576,1,0,0,1
478,5,2015-07-24,5153,587,1,0,0,1
495,5,2015-07-24,4125,359,1,0,0,0
526,5,2015-07-24,8028,1193,1,0,0,1
529,5,2015-07-24,7909,770,1,0,0,1
530,5,2015-07-24,6894,1275,1,0,0,1
540,5,2015-07-24,5881,416,1,0,0,0
546,5,2015-07-24,14075,1664,1,0,0,1
582,5,2015-07-24,5070,746,1,0,0,0
594,5,2015-07-24,3540,465,1,0,0,1
595,5,2015-07-24,10796,1293,1,0,0,1
597,5,2015-07-24,4457,689,1,0,0,0
602,5,2015-07-24,5344,556,1,0,0,0
622,5,2015-07-24,4183,440,1,0,0,1
662,5,2015-07-24,5599,587,1,0,0,1
678,5,2015-07-24,5469,677,1,0,0,1
701,5,2015-07-24,5341,570,1,0,0,0
728,5,2015-07-24,4958,421,1,0,0,0
742,5,2015-07-24,6630,742,1,0,0,1
756,5,2015-07-24,13099,2083,1,0,0,1
766,5,2015-07-24,6640,586,1,0,0,0
782,5,2015-07-24,4631,464,1,0,0,0
783,5,2015-07-24,6690,689,1,0,0,1
793,5,2015-07-24,3452,373,1,0,0,1
799,5,2015-07-24,7592,766,1,0,0,1
811,5,2015-07-24,3654,613,1,0,0,1
812,5,2015-07-24,5252,691,1,0,0,1
815,5,2015-07-24,5306,546,1,0,0,0
823,5,2015-07-24,5425,548,1,0,0,1
825,5,2015-07-24,3946,518,1,0,0,0
831,5,2015-07-24,9554,1256,1,0,0,1
843,5,2015-07-24,7500,856,1,0,0,1
845,5,2015-07-24,5734,387,1,0,0,1
849,5,2015-07-24,7393,812,1,0,0,1
875,5,2015-07-24,4472,437,1,0,0,0
881,5,2015-07-24,2904,466,1,0,0,1
895,5,2015-07-24,8728,809,1,0,0,0
897,5,2015-07-24,2961,353,1,0,0,0
903,5,2015-07-24,11179,812,1,0,0,0
904,5,2015-07-24,5460,438,1,0,0,0
936,5,2015-07-24,5355,726,1,0,0,1
951,5,2015-07-24,6476,610,1,0,0,1
963,5,2015-07-24,7413,717,1,0,0,1
973,5,2015-07-24,5518,673,1,0,0,1
983,5,2015-07-24,5590,840,1,0,0,1
984,5,2015-07-24,4380,597,1,0,0,1
988,5,2015-07-24,3710,629,1,0,0,1
993,5,2015-07-24,6254,635,1,0,0,1
1020,5,2015-07-24,7314,924,1,0,0,0
1029,5,2015-07-24,4954,693,1,0,0,1
1041,5,2015-07-24,5281,581,1,0,0,0
1046,5,2015-07-24,7689,641,1,0,0,1
1067,5,2015-07-24,5585,527,1,0,0,0
1070,5,2015-07-24,5881,753,1,0,0,1
1088,5,2015-07-24,4023,402,1,0,0,1
1097,5,2015-07-24,9948,2784,1,0,0,0
1109,5,2015-07-24,4415,452,1,0,0,0
11,4,2015-07-23,6151,914,1,0,0,1
32,4,2015-07-23,3528,432,1,0,0,0
45,4,2015-07-23,4456,391,1,0,0,0
52,4,2015-07-23,6213,433,1,0,0,0
57,4,2015-07-23,8135,786,1,0,0,1
71,4,2015-07-23,6867,609,1,0,0,1
87,4,2015-07-23,4272,641,1,0,0,1
89,4,2015-07-23,6103,678,1,0,0,0
97,4,2015-07-23,6790,687,1,0,0,1
102,4,2015-07-23,4658,771,1,0,0,1
110,4,2015-07-23,4910,668,1,0,0,1
114,4,2015-07-23,3562,437,1,0,0,1
129,4,2015-07-23,7224,1050,1,0,0,0
193,4,2015-07-23,4060,676,1,0,0,0
209,4,2015-07-23,7577,755,1,0,0,1
211,4,2015-07-23,12692,1417,1,0,0,1
219,4,2015-07-23,2807,348,1,0,0,1
221,4,2015-07-23,4843,495,1,0,0,1
232,4,2015-07-23,3456,319,1,0,0,1
266,4,2015-07-23,3990,490,1,0,0,1
275,4,2015-07-23,5543,601,1,0,0,0
276,4,2015-07-23,3602,507,1,0,0,1
290,4,2015-07-23,5642,593,1,0,0,1
293,4,2015-07-23,5030,681,1,0,0,1
297,4,2015-07-23,5980,694,1,0,0,0
307,4,2015-07-23,2652,360,1,0,0,1
319,4,2015-07-23,6134,703,1,0,0,1
320,4,2015-07-23,14242,2014,1,0,0,1
324,4,2015-07-23,4486,607,1,0,0,1
333,4,2015-07-23,9252,1229,1,0,0,1
347,4,2015-07-23,5259,423,1,0,0,0
355,4,2015-07-23,8525,1023,1,0,0,1
356,4,2015-07-23,5468,426,1,0,0,0
362,4,2015-07-23,8109,1061,1,0,0,0
366,4,2015-07-23,5309,550,1,0,0,1
368,4,2015-07-23,7167,610,1,0,0,0
372,4,2015-07-23,6924,614,1,0,0,1
381,4,2015-07-23,7726,878,1,0,0,1
382,4,2015-07-23,7009,608,1,0,0,1
399,4,2015-07-23,5272,523,1,0,0,0
429,4,2015-07-23,4729,389,1,0,0,0
436,4,2015-07-23,4577,520,1,0,0,1
452,4,2015-07-23,3873,439,1,0,0,1
468,4,2015-07-23,4968,630,1,0,0,1
478,4,2015-07-23,5452,573,1,0,0,1
495,4,2015-07-23,4464,375,1,0,0,0
526,4,2015-07-23,8945,1264,1,0,0,1
529,4,2015-07-23,6927,703,1,0,0,1
530,4,2015-07-23,7879,1371,1,0,0,1
540,4,2015-07-23,7299,500,1,0,0,0
546,4,2015-07-23,14443,1660,1,0,0,1
582,4,2015-07-23,5610,799,1,0,0,0
594,4,2015-07-23,3944,466,1,0,0,1
595,4,2015-07-23,10228,1307,1,0,0,1
597,4,2015-07-23,5130,756,1,0,0,0
602,4,2015-07-23,6062,585,1,0,0,0
622,4,2015-07-23,3970,399,1,0,0,1
662,4,2015-07-23,5182,545,1,0,0,1
678,4,2015-07-23,6280,662,1,0,0,1
701,4,2015-07-23,5506,582,1,0,0,0
728,4,2015-07-23,5036,421,1,0,0,0
742,4,2015-07-23,6247,694,1,0,0,1
756,4,2015-07-23,13879,1992,1,0,0,1
766,4,2015-07-23,6311,547,1,0,0,0
782,4,2015-07-23,4938,475,1,0,0,0
783,4,2015-07-23,6078,625,1,0,0,1
793,4,2015-07-23,3513,389,1,0,0,1
799,4,2015-07-23,7889,759,1,0,0,1
811,4,2015-07-23,3713,619,1,0,0,1
812,4,2015-07-23,5272,684,1,0,0,1
815,4,2015-07-23,5798,587,1,0,0,0
823,4,2015-07-23,4847,512,1,0,0,1
825,4,2015-07-23,4346,556,1,0,0,0
831,4,2015-07-23,10001,1405,1,0,0,1
843,4,2015-07-23,7320,844,1,0,0,1
845,4,2015-07-23,4281,326,1,0,0,1
849,4,2015-07-23,6864,772,1,0,0,1
875,4,2015-07-23,4124,405,1,0,0,0
881,4,2015-07-23,2770,456,1,0,0,1
895,4,2015-07-23,9300,872,1,0,0,0
897,4,2015-07-23,2611,289,1,0,0,0
903,4,2015-07-23,11863,864,1,0,0,0
904,4,2015-07-23,5551,483,1,0,0,0
936,4,2015-07-23,5526,732,1,0,0,1
951,4,2015-07-23,5582,582,1,0,0,1
963,4,2015-07-23,10216,1034,1,0,0,1
973,4,2015-07-23,5614,716,1,0,0,1
983,4,2015-07-23,6358,956,1,0,0,1
984,4,2015-07-23,4774,626,1,0,0,1
988,4,2015-07-23,4386,718,1,0,0,1
993,4,2015-07-23,7003,676,1,0,0,1
1020,4,2015-07-23,7437,928,1,0,0,0
1029,4,2015-07-23,5050,731,1,0,0,1
1041,4,2015-07-23,5449,593,1,0,0,0
1046,4,2015-07-23,8392,701,1,0,0,1
1067,4,2015-07-23,5755,509,1,0,0,0
1070,4,2015-07-23,5877,747,1,0,0,1
1088,4,2015-07-23,4076,472,1,0,0,1
1097,4,2015-07-23,9630,2641,1,0,0,0
1109,4,2015-07-23,4846,471,1,0,0,0
11,3,2015-07-22,7185,997,1,0,0,1
32,3,2015-07-22,3870,458,1,0,0,0
45,3,2015-07-22,4122,342,1,0,0,0
52,3,2015-07-22,4411,331,1,0,0,0
57,3,2015-07-22,6059,640,1,0,0,1
71,3,2015-07-22,6306,621,1,0,0,1
87,3,2015-07-22,5021,700,1,0,0,1
89,3,2015-07-22,5049,553,1,0,0,0
97,3,2015-07-22,5390,535,1,0,0,1
102,3,2015-07-22,5449,796,1,0,0,1
110,3,2015-07-22,4036,524,1,0,0,1
114,3,2015-07-22,3856,457,1,0,0,1
129,3,2015-07-22,6233,932,1,0,0,0
193,3,2015-07-22,4202,732,1,0,0,0
209,3,2015-07-22,5631,645,1,0,0,1
211,3,2015-07-22,10424,1270,1,0,0,1
219,3,2015-07-22,2670,372,1,0,0,1
221,3,2015-07-22,5148,494,1,0,0,1
232,3,2015-07-22,2799,293,1,0,0,1
266,3,2015-07-22,3407,397,1,0,0,1
275,3,2015-07-22,5050,544,1,0,0,0
276,3,2015-07-22,2609,394,1,0,0,1
290,3,2015-07-22,4904,550,1,0,0,1
293,3,2015-07-22,4660,641,1,0,0,1
297,3,2015-07-22,5605,636,1,0,0,0
307,3,2015-07-22,1782,228,1,0,0,1
319,3,2015-07-22,6217,679,1,0,0,1
320,3,2015-07-22,12686,1772,1,0,0,1
324,3,2015-07-22,3793,534,1,0,0,1
333,3,2015-07-22,8447,1089,1,0,0,1
347,3,2015-07-22,3937,330,1,0,0,0
355,3,2015-07-22,7462,942,1,0,0,1
356,3,2015-07-22,5216,395,1,0,0,0
362,3,2015-07-22,7590,1056,1,0,0,0
366,3,2015-07-22,4734,461,1,0,0,1
368,3,2015-07-22,7268,583,1,0,0,0
372,3,2015-07-22,7141,640,1,0,0,1
381,3,2015-07-22,7711,841,1,0,0,1
382,3,2015-07-22,5373,482,1,0,0,1
399,3,2015-07-22,4301,467,1,0,0,0
429,3,2015-07-22,3715,313,1,0,0,0
436,3,2015-07-22,4406,522,1,0,0,1
452,3,2015-07-22,3631,389,1,0,0,1
468,3,2015-07-22,4262,533,1,0,0,1
478,3,2015-07-22,5787,613,1,0,0,1
495,3,2015-07-22,4069,340,1,0,0,0
526,3,2015-07-22,6920,1097,1,0,0,1
529,3,2015-07-22,6416,633,1,0,0,1
530,3,2015-07-22,7886,1361,1,0,0,1
540,3,2015-07-22,4739,367,1,0,0,0
546,3,2015-07-22,13321,1617,1,0,0,1
582,3,2015-07-22,5215,738,1,0,0,0
594,3,2015-07-22,4010,441,1,0,0,1
595,3,2015-07-22,10612,1379,1,0,0,1
597,3,2015-07-22,4678,698,1,0,0,0
602,3,2015-07-22,5897,546,1,0,0,0
622,3,2015-07-22,3721,376,1,0,0,1
662,3,2015-07-22,4907,513,1,0,0,0
678,3,2015-07-22,5613,624,1,0,0,1
701,3,2015-07-22,3903,498,1,0,0,0
728,3,2015-07-22,3946,375,1,0,0,0
742,3,2015-07-22,5689,658,1,0,0,1
756,3,2015-07-22,13464,2008,1,0,0,1
766,3,2015-07-22,5077,466,1,0,0,0
782,3,2015-07-22,5022,464,1,0,0,0
783,3,2015-07-22,5838,587,1,0,0,1
793,3,2015-07-22,3311,342,1,0,0,1
799,3,2015-07-22,7956,747,1,0,0,1
811,3,2015-07-22,3318,639,1,0,0,1
812,3,2015-07-22,5360,667,1,0,0,1
815,3,2015-07-22,4566,486,1,0,0,0
823,3,2015-07-22,5114,491,1,0,0,1
825,3,2015-07-22,3587,446,1,0,0,0
831,3,2015-07-22,9975,1338,1,0,0,1
843,3,2015-07-22,7418,871,1,0,0,1
845,3,2015-07-22,3791,271,1,0,0,1
849,3,2015-07-22,6709,757,1,0,0,0
875,3,2015-07-22,4186,412,1,0,0,0
881,3,2015-07-22,3451,571,1,0,0,1
895,3,2015-07-22,8514,767,1,0,0,0
897,3,2015-07-22,2453,260,1,0,0,0
903,3,2015-07-22,9430,665,1,0,0,0
904,3,2015-07-22,4681,397,1,0,0,0
936,3,2015-07-22,5156,694,1,0,0,1
951,3,2015-07-22,5958,589,1,0,0,1
963,3,2015-07-22,7724,748,1,0,0,1
973,3,2015-07-22,4979,648,1,0,0,1
983,3,2015-07-22,6782,978,1,0,0,1
984,3,2015-07-22,5140,668,1,0,0,1
988,3,2015-07-22,3793,643,1,0,0,1
993,3,2015-07-22,5405,555,1,0,0,1
1020,3,2015-07-22,7225,926,1,0,0,0
1029,3,2015-07-22,4877,736,1,0,0,1
1041,3,2015-07-22,4935,568,1,0,0,0
1046,3,2015-07-22,6613,528,1,0,0,1
1067,3,2015-07-22,5032,428,1,0,0,0
1070,3,2015-07-22,5485,693,1,0,0,0
1088,3,2015-07-22,4240,424,1,0,0,1
1097,3,2015-07-22,9991,2866,1,0,0,0
1109,3,2015-07-22,4124,391,1,0,0,0
11,2,2015-07-21,6315,932,1,0,0,1
32,2,2015-07-21,3110,413,1,0,0,0
45,2,2015-07-21,4048,319,1,0,0,0
52,2,2015-07-21,5453,357,1,0,0,0
57,2,2015-07-21,7200,707,1,0,0,1
71,2,2015-07-21,7110,623,1,0,0,1
87,2,2015-07-21,5803,764,1,0,0,1
89,2,2015-07-21,5346,584,1,0,0,0
97,2,2015-07-21,5236,550,1,0,0,1
102,2,2015-07-21,5198,846,1,0,0,1
110,2,2015-07-21,4606,582,1,0,0,1
114,2,2015-07-21,4081,457,1,0,0,1
129,2,2015-07-21,6859,1014,1,0,0,0
193,2,2015-07-21,4177,674,1,0,0,0
209,2,2015-07-21,6266,608,1,0,0,1
211,2,2015-07-21,12259,1414,1,0,0,1
219,2,2015-07-21,2784,378,1,0,0,1
221,2,2015-07-21,4651,483,1,0,0,1
232,2,2015-07-21,3246,303,1,0,0,1
266,2,2015-07-21,3663,479,1,0,0,1
275,2,2015-07-21,5310,575,1,0,0,0
276,2,2015-07-21,3034,450,1,0,0,1
290,2,2015-07-21,5588,566,1,0,0,1
293,2,2015-07-21,4456,681,1,0,0,1
297,2,2015-07-21,5884,645,1,0,0,0
307,2,2015-07-21,2330,292,1,0,0,1
319,2,2015-07-21,6322,694,1,0,0,1
320,2,2015-07-21,13700,1976,1,0,0,1
324,2,2015-07-21,5174,685,1,0,0,1
333,2,2015-07-21,8537,1166,1,0,0,1
347,2,2015-07-21,3891,336,1,0,0,0
355,2,2015-07-21,7996,1030,1,0,0,1
356,2,2015-07-21,5457,412,1,0,0,0
362,2,2015-07-21,7806,1067,1,0,0,0
366,2,2015-07-21,4906,543,1,0,0,1
368,2,2015-07-21,7497,589,1,0,0,0
372,2,2015-07-21,6555,604,1,0,0,1
381,2,2015-07-21,8121,877,1,0,0,1
382,2,2015-07-21,5422,515,1,0,0,1
399,2,2015-07-21,4629,488,1,0,0,0
429,2,2015-07-21,4040,341,1,0,0,0
436,2,2015-07-21,4077,505,1,0,0,1
452,2,2015-07-21,3934,432,1,0,0,1
468,2,2015-07-21,5156,638,1,0,0,1
478,2,2015-07-21,4859,571,1,0,0,1
495,2,2015-07-21,3902,326,1,0,0,0
526,2,2015-07-21,8412,1295,1,0,0,1
529,2,2015-07-21,6255,657,1,0,0,1
530,2,2015-07-21,7985,1396,1,0,0,1
540,2,2015-07-21,5249,400,1,0,0,0
546,2,2015-07-21,14280,1720,1,0,0,1
582,2,2015-07-21,5406,756,1,0,0,0
594,2,2015-07-21,3785,488,1,0,0,1
595,2,2015-07-21,10973,1369,1,0,0,1
597,2,2015-07-21,4747,771,1,0,0,0
602,2,2015-07-21,5860,597,1,0,0,0
622,2,2015-07-21,3529,367,1,0,0,1
662,2,2015-07-21,4792,558,1,0,0,0
678,2,2015-07-21,6004,697,1,0,0,1
701,2,2015-07-21,3996,491,1,0,0,0
728,2,2015-07-21,4296,407,1,0,0,0
742,2,2015-07-21,6239,707,1,0,0,1
756,2,2015-07-21,13549,2067,1,0,0,1
766,2,2015-07-21,5860,516,1,0,0,0
782,2,2015-07-21,4640,457,1,0,0,0
783,2,2015-07-21,5756,554,1,0,0,1
793,2,2015-07-21,3712,367,1,0,0,1
799,2,2015-07-21,8197,779,1,0,0,1
811,2,2015-07-21,4016,712,1,0,0,1
812,2,2015-07-21,5763,718,1,0,0,1
815,2,2015-07-21,5389,562,1,0,0,0
823,2,2015-07-21,4399,478,1,0,0,1
825,2,2015-07-21,4534,560,1,0,0,0
831,2,2015-07-21,9545,1366,1,0,0,1
843,2,2015-07-21,7092,908,1,0,0,1
845,2,2015-07-21,4562,376,1,0,0,1
849,2,2015-07-21,6982,738,1,0,0,0
875,2,2015-07-21,3730,360,1,0,0,0
881,2,2015-07-21,3570,550,1,0,0,1
895,2,2015-07-21,9054,812,1,0,0,0
897,2,2015-07-21,2533,250,1,0,0,0
903,2,2015-07-21,8903,671,1,0,0,0
904,2,2015-07-21,4328,383,1,0,0,0
936,2,2015-07-21,5631,736,1,0,0,1
951,2,2015-07-21,5651,587,1,0,0,1
963,2,2015-07-21,10626,1037,1,0,0,1
973,2,2015-07-21,5678,711,1,0,0,1
983,2,2015-07-21,6547,962,1,0,0,1
984,2,2015-07-21,4785,642,1,0,0,1
988,2,2015-07-21,4311,705,1,0,0,1
993,2,2015-07-21,6098,597,1,0,0,1
1020,2,2015-07-21,7837,988,1,0,0,0
1029,2,2015-07-21,5183,757,1,0,0,1
1041,2,2015-07-21,5266,575,1,0,0,0
1046,2,2015-07-21,6584,533,1,0,0,1
1067,2,2015-07-21,5327,464,1,0,0,0
1070,2,2015-07-21,5686,719,1,0,0,0
1088,2,2015-07-21,3974,422,1,0,0,1
1097,2,2015-07-21,10053,2823,1,0,0,0
1109,2,2015-07-21,4204,425,1,0,0,0
11,1,2015-07-20,7733,1062,1,0,0,1
32,1,2015-07-20,4668,538,1,0,0,0
45,1,2015-07-20,4571,363,1,0,0,0
52,1,2015-07-20,5297,370,1,0,0,0
57,1,2015-07-20,7927,839,1,0,0,1
71,1,2015-07-20,7682,689,1,0,0,1
87,1,2015-07-20,5998,805,1,0,0,1
89,1,2015-07-20,6853,662,1,0,0,0
97,1,2015-07-20,5547,638,1,0,0,1
102,1,2015-07-20,5578,889,1,0,0,1
110,1,2015-07-20,5529,673,1,0,0,1
114,1,2015-07-20,4866,575,1,0,0,1
129,1,2015-07-20,7548,1091,1,0,0,0
193,1,2015-07-20,4906,775,1,0,0,0
209,1,2015-07-20,8522,812,1,0,0,1
211,1,2015-07-20,14689,1642,1,0,0,1
219,1,2015-07-20,3368,413,1,0,0,1
221,1,2015-07-20,5674,551,1,0,0,1
232,1,2015-07-20,3308,335,1,0,0,1
266,1,2015-07-20,4522,517,1,0,0,1
275,1,2015-07-20,6148,658,1,0,0,0
276,1,2015-07-20,3385,506,1,0,0,1
290,1,2015-07-20,5887,619,1,0,0,1
293,1,2015-07-20,5587,794,1,0,0,1
297,1,2015-07-20,7606,802,1,0,0,0
307,1,2015-07-20,2374,292,1,0,0,1
319,1,2015-07-20,7668,836,1,0,0,1
320,1,2015-07-20,15803,2158,1,0,0,1
324,1,2015-07-20,5167,694,1,0,0,1
333,1,2015-07-20,9555,1175,1,0,0,1
347,1,2015-07-20,4546,398,1,0,0,0
355,1,2015-07-20,10082,1218,1,0,0,1
356,1,2015-07-20,6167,465,1,0,0,0
362,1,2015-07-20,9675,1242,1,0,0,0
366,1,2015-07-20,5862,625,1,0,0,1
368,1,2015-07-20,7833,670,1,0,0,0
372,1,2015-07-20,7909,695,1,0,0,1
381,1,2015-07-20,9294,1004,1,0,0,1
382,1,2015-07-20,7098,616,1,0,0,1
399,1,2015-07-20,6041,594,1,0,0,0
429,1,2015-07-20,4501,418,1,0,0,0
436,1,2015-07-20,5111,601,1,0,0,1
452,1,2015-07-20,5065,501,1,0,0,1
468,1,2015-07-20,6327,670,1,0,0,1
478,1,2015-07-20,6924,700,1,0,0,1
495,1,2015-07-20,4672,378,1,0,0,0
526,1,2015-07-20,9235,1333,1,0,0,1
529,1,2015-07-20,7573,763,1,0,0,1
530,1,2015-07-20,9156,1507,1,0,0,1
540,1,2015-07-20,6446,430,1,0,0,0
546,1,2015-07-20,15262,1792,1,0,0,1
582,1,2015-07-20,5887,800,1,0,0,0
594,1,2015-07-20,4928,527,1,0,0,1
